GeneID,Gene_symbol
Mycth_2310733,MSB4
Mycth_2310736,
Mycth_2310737,SEC11
Mycth_2310743,BRF1
Mycth_2310754,VPS35
Mycth_2310757,
Mycth_2310758,
Mycth_2310759,
Mycth_2310760,
Mycth_2310762,
Mycth_2310763,
Mycth_2310765,
Mycth_2310767,
Mycth_2310768,
Mycth_2310772,
Mycth_2310773,CRZ1
Mycth_2310778,
Mycth_2310780,
Mycth_2310782,
Mycth_2310784,
Mycth_2310786,GUK1
Mycth_2310790,STL1
Mycth_2310794,SPT15
Mycth_2310800,YLR118C
Mycth_2310803,PRP22
Mycth_2310810,ARG82
Mycth_2310812,CLP1
Mycth_2310816,GPR1
Mycth_2310819,YLR126C
Mycth_2310821,PPX1
Mycth_2310822,ATP25
Mycth_2310823,RPO41
Mycth_2310824,ARC1
Mycth_2310825,IRC5
Mycth_2310827,
Mycth_2310829,
Mycth_2310830,MNS1
Mycth_2310831,
Mycth_2310832,
Mycth_2310833,
Mycth_2310836,
Mycth_2310837,
Mycth_2310857,
Mycth_2310866,
Mycth_2310867,UBP6
Mycth_2310869,ARC19
Mycth_2310870,
Mycth_2310873,RIM2
Mycth_2310878,PRP21
Mycth_2310881,PMT1
Mycth_2310887,
Mycth_2310888,SEC2
Mycth_2310892,
Mycth_2310893,SED5
Mycth_2310900,SOR1
Mycth_2310901,
Mycth_2310905,
Mycth_2310909,GNA1
Mycth_2310915,
Mycth_2310920,
Mycth_2310921,SSK1
Mycth_2310934,
Mycth_2310937,
Mycth_2310941,YSC84
Mycth_2310943,
Mycth_2310945,
Mycth_2310947,
Mycth_2310948,TAD2
Mycth_2310954,
Mycth_2310956,
Mycth_2310960,
Mycth_2310964,
Mycth_2310975,
Mycth_2310976,
Mycth_2310977,
Mycth_2310981,
Mycth_2310983,RAD53
Mycth_2310984,RIM2
Mycth_2310985,
Mycth_2310986,
Mycth_2310989,
Mycth_2310995,HAC1
Mycth_2310997,
Mycth_2310998,DID2
Mycth_2310999,SKI2
Mycth_2311000,FOX2
Mycth_2311001,ICL2
Mycth_2311002,CSM3
Mycth_2311011,
Mycth_2311014,
Mycth_2311015,
Mycth_2311026,
Mycth_2311028,
Mycth_2311030,
Mycth_2311035,
Mycth_2311038,YGL039W
Mycth_2311040,
Mycth_2311044,LAC1
Mycth_2311045,IST3
Mycth_2311046,HSV2
Mycth_2311048,CDC11
Mycth_2311053,
Mycth_2311055,
Mycth_2311062,CIT1
Mycth_2311065,
Mycth_2311067,
Mycth_2311070,PCS60
Mycth_2311072,
Mycth_2311075,
Mycth_2311076,
Mycth_2311077,
Mycth_2311080,SQT1
Mycth_2311083,GCV2
Mycth_2311089,NUP57
Mycth_2311092,
Mycth_2311112,VBA5
Mycth_2311121,
Mycth_2311122,
Mycth_2311126,
Mycth_2311136,
Mycth_2311140,
Mycth_2311147,NEW1
Mycth_2311150,
Mycth_2311157,
Mycth_2311158,
Mycth_2311160,
Mycth_2311164,FSH3
Mycth_2311167,SNF3
Mycth_2311169,
Mycth_2311172,
Mycth_2311189,MRPS16
Mycth_2311192,AVT6
Mycth_2311201,
Mycth_2311234,
Mycth_2311235,
Mycth_2311238,
Mycth_2311242,
Mycth_2311243,
Mycth_2311247,
Mycth_2311252,
Mycth_2311253,
Mycth_2311254,
Mycth_2311258,
Mycth_2311259,VBA5
Mycth_2311261,
Mycth_2311263,HNM1
Mycth_2311264,
Mycth_2311266,
Mycth_2311268,
Mycth_2311272,
Mycth_2311275,
Mycth_2311279,PIN4
Mycth_2311282,MET22
Mycth_2311285,VNX1
Mycth_2311288,PTP3
Mycth_2311289,
Mycth_2311295,RSM19
Mycth_2311297,TAF10
Mycth_2311298,MRE11
Mycth_2311299,DOC1
Mycth_2311300,POF1
Mycth_2311306,FAR8
Mycth_2311323,
Mycth_2311326,
Mycth_2311330,GUD1
Mycth_2311331,
Mycth_2311333,
Mycth_2311337,
Mycth_2311342,
Mycth_2311348,SEY1
Mycth_2311349,RNH201
Mycth_2311354,YME2
Mycth_2311356,EMI1
Mycth_2311364,
Mycth_2311368,DIA4
Mycth_2311371,YBL036C
Mycth_2311373,HYM1
Mycth_2311378,ILS1
Mycth_2311380,
Mycth_2311384,PKH1
Mycth_2311387,YEN1
Mycth_2311388,
Mycth_2311391,
Mycth_2311393,
Mycth_2311397,MAK10
Mycth_2311408,RPC82
Mycth_2311411,GGC1
Mycth_2311416,
Mycth_2311417,
Mycth_2311419,GCD1
Mycth_2311420,
Mycth_2311422,
Mycth_2311423,
Mycth_2311424,
Mycth_2311425,KCS1
Mycth_2311426,
Mycth_2311427,NUD1
Mycth_2311429,
Mycth_2311433,BNA3
Mycth_2311439,
Mycth_2311445,CHL4
Mycth_2311447,YBL055C
Mycth_2311451,RNR1
Mycth_2311457,
Mycth_2311467,SAK1
Mycth_2311469,ALG2
Mycth_2311474,NSR1
Mycth_2311479,
Mycth_2311481,PTC6
Mycth_2311482,
Mycth_2311483,
Mycth_2311484,
Mycth_2311486,SSK22
Mycth_2311488,
Mycth_2311492,
Mycth_2311494,URA3
Mycth_2311495,PIS1
Mycth_2311498,SEC65
Mycth_2311505,YMR253C
Mycth_2311508,POA1
Mycth_2311509,TAF13
Mycth_2311511,KSH1
Mycth_2311515,SOK1
Mycth_2311517,
Mycth_2311518,VPH1
Mycth_2311519,
Mycth_2311520,
Mycth_2311521,YLR352W
Mycth_2311525,RER2
Mycth_2311528,YOL073C
Mycth_2311529,
Mycth_2311535,YSH1
Mycth_2311537,
Mycth_2311539,
Mycth_2311543,ARC15
Mycth_2311545,
Mycth_2311547,
Mycth_2311548,APL3
Mycth_2311549,ATG18
Mycth_2311550,ATG18
Mycth_2311554,PPS1
Mycth_2311557,THR4
Mycth_2311558,SIT4
Mycth_2311559,UPF3
Mycth_2311562,
Mycth_2311569,TBF1
Mycth_2311571,TPO3
Mycth_2311577,DGK1
Mycth_2311579,
Mycth_2311581,
Mycth_2311585,
Mycth_2311586,
Mycth_2311587,SEC18
Mycth_2311589,LTE1
Mycth_2311591,RPS0A
Mycth_2311601,NOP58
Mycth_2311602,HUB1
Mycth_2311603,BCD1
Mycth_2311608,
Mycth_2311611,
Mycth_2311613,YNR063W
Mycth_2311615,
Mycth_2311619,ZAP1
Mycth_2311623,SSP120
Mycth_2311624,TRM12
Mycth_2311631,DAD1
Mycth_2311633,GIM3
Mycth_2311637,
Mycth_2311641,
Mycth_2311646,YDR333C
Mycth_2311647,ATX1
Mycth_2311648,
Mycth_2311651,BNA3
Mycth_2311655,RHO4
Mycth_2311659,YOR223W
Mycth_2311660,MTR4
Mycth_2311665,SOG2
Mycth_2311667,
Mycth_2311673,SEC6
Mycth_2311677,
Mycth_2311679,RSM25
Mycth_2311680,
Mycth_2311684,
Mycth_2311687,
Mycth_2311689,
Mycth_2311696,RAD18
Mycth_2311698,UFD2
Mycth_2311703,ARI1
Mycth_2311706,YME1
Mycth_2311708,
Mycth_2311710,YPL191C
Mycth_2311711,HLJ1
Mycth_2311713,
Mycth_2311715,SIW14
Mycth_2311719,YMR226C
Mycth_2311723,CDC10
Mycth_2311726,MRPL32
Mycth_2311727,SKI8
Mycth_2311732,
Mycth_2311735,UBA2
Mycth_2311736,OAR1
Mycth_2311737,LCB3
Mycth_2311744,RPH1
Mycth_2311751,
Mycth_2311754,
Mycth_2311755,
Mycth_2311774,
Mycth_2311778,
Mycth_2311782,
Mycth_2311785,AMA1
Mycth_2311786,BET4
Mycth_2311789,
Mycth_2311790,YOL087C
Mycth_2311792,
Mycth_2311794,SAL1
Mycth_2311800,SSN8
Mycth_2311805,
Mycth_2311810,
Mycth_2311811,COQ2
Mycth_2311813,
Mycth_2311822,
Mycth_2311824,
Mycth_2311826,YHR138C
Mycth_2311835,ATG8
Mycth_2311839,
Mycth_2311840,
Mycth_2311843,VAM6
Mycth_2311845,PHO91
Mycth_2311847,
Mycth_2311848,
Mycth_2311850,IES2
Mycth_2311855,TDH1
Mycth_2311869,BRX1
Mycth_2311879,
Mycth_2311881,TSR1
Mycth_2311884,UTP7
Mycth_2311885,PTH2
Mycth_2311886,SNU66
Mycth_2311889,NRK1
Mycth_2311890,TCB1
Mycth_2311893,
Mycth_2311896,
Mycth_2311897,
Mycth_2311899,
Mycth_2311901,
Mycth_2311902,
Mycth_2311903,
Mycth_2311906,
Mycth_2311907,VPS29
Mycth_2311910,AGX1
Mycth_2311912,CRM1
Mycth_2311917,HUL4
Mycth_2311919,
Mycth_2311921,CCT3
Mycth_2311931,
Mycth_2311932,
Mycth_2311933,
Mycth_2311934,
Mycth_2311938,
Mycth_2311939,
Mycth_2311944,MRPL9
Mycth_2311946,
Mycth_2311951,PHO81
Mycth_2311953,CUE5
Mycth_2311956,VPS20
Mycth_2311958,PRP22
Mycth_2311961,
Mycth_2311964,
Mycth_2311966,COX12
Mycth_2311968,
Mycth_2311970,SEC31
Mycth_2311973,
Mycth_2311974,
Mycth_2311976,SLN1
Mycth_2311983,
Mycth_2311992,
Mycth_2311995,SSL1
Mycth_2311998,SKN7
Mycth_2312007,GYP5
Mycth_2312016,
Mycth_2312024,
Mycth_2312027,ORT1
Mycth_2312029,RIX7
Mycth_2312033,
Mycth_2312035,RRP42
Mycth_2312036,
Mycth_2312038,
Mycth_2312042,ATE1
Mycth_2312046,MRPS5
Mycth_2312047,DAD3
Mycth_2312051,FPK1
Mycth_2312054,
Mycth_2312055,TMA46
Mycth_2312065,SBA1
Mycth_2312073,
Mycth_2312075,
Mycth_2312083,PRS5
Mycth_2312085,
Mycth_2312086,
Mycth_2312088,CDC25
Mycth_2312089,
Mycth_2312091,BCD1
Mycth_2312095,PSP1
Mycth_2312102,RPL15B
Mycth_2312108,PUF4
Mycth_2312111,RET1
Mycth_2312112,
Mycth_2312114,
Mycth_2312115,YAT1
Mycth_2312118,
Mycth_2312120,
Mycth_2312129,
Mycth_2312133,TUP1
Mycth_2312134,CTF4
Mycth_2312137,
Mycth_2312138,SFL1
Mycth_2312142,
Mycth_2312147,LSC2
Mycth_2312153,GYP5
Mycth_2312159,TOM1
Mycth_2312170,RPS6A
Mycth_2312174,DPH1
Mycth_2312176,
Mycth_2312181,VMA2
Mycth_2312184,CWC27
Mycth_2312185,HSF1
Mycth_2312186,CPR1
Mycth_2312189,
Mycth_2312192,
Mycth_2312196,
Mycth_2312199,ZPR1
Mycth_2312201,YCR090C
Mycth_2312204,
Mycth_2312211,
Mycth_2312214,PXA2
Mycth_2312218,
Mycth_2312235,
Mycth_2312237,TFB4
Mycth_2312238,SHE4
Mycth_2312247,
Mycth_2312248,
Mycth_2312249,
Mycth_2312251,
Mycth_2312253,RPL3
Mycth_2312260,YOL107W
Mycth_2312265,TPO1
Mycth_2312267,ITR2
Mycth_2312270,YDL114W
Mycth_2312273,
Mycth_2312275,
Mycth_2312280,SOF1
Mycth_2312284,RPN6
Mycth_2312287,
Mycth_2312293,
Mycth_2312297,MOB1
Mycth_2312307,YMR196W
Mycth_2312310,PTC5
Mycth_2312312,
Mycth_2312316,
Mycth_2312317,
Mycth_2312319,
Mycth_2312320,
Mycth_2312321,ACB1
Mycth_2312322,RNT1
Mycth_2312323,RSM27
Mycth_2312328,PUF3
Mycth_2312329,FMP40
Mycth_2312334,
Mycth_2312336,
Mycth_2312344,
Mycth_2312347,
Mycth_2312348,
Mycth_2312349,
Mycth_2312350,
Mycth_2312351,
Mycth_2312359,
Mycth_2312360,CUS1
Mycth_2312361,SLY41
Mycth_2312362,
Mycth_2312374,GLC3
Mycth_2312381,MCX1
Mycth_2312382,CIA1
Mycth_2312383,KGD1
Mycth_2312385,TFB1
Mycth_2312386,MSP1
Mycth_2312387,
Mycth_2312390,COX5A
Mycth_2312396,
Mycth_2312397,
Mycth_2312400,ULP1
Mycth_2312411,MCH1
Mycth_2312413,BSC6
Mycth_2312415,
Mycth_2312423,PRP43
Mycth_2312426,YMR185W
Mycth_2312429,
Mycth_2312431,
Mycth_2312433,
Mycth_2312435,YOR022C
Mycth_2312442,SWI5
Mycth_2312445,PRP3
Mycth_2312447,RPA190
Mycth_2312450,
Mycth_2312467,CAN1
Mycth_2312471,
Mycth_2312474,ARO1
Mycth_2312477,RPN4
Mycth_2312480,IRA2
Mycth_2312489,USO1
Mycth_2312491,HMT1
Mycth_2312493,YGL114W
Mycth_2312501,ARG3
Mycth_2312518,
Mycth_2312519,YPI1
Mycth_2312522,
Mycth_2312523,SEC17
Mycth_2312526,RRP12
Mycth_2312527,
Mycth_2312532,GEP3
Mycth_2312533,
Mycth_2312538,PMT2
Mycth_2312544,YPT32
Mycth_2312546,
Mycth_2312547,
Mycth_2312548,
Mycth_2312551,MET17
Mycth_2312561,
Mycth_2312563,NRD1
Mycth_2312570,CIT1
Mycth_2312573,YHM2
Mycth_2312579,PMA1
Mycth_2312598,
Mycth_2312602,
Mycth_2312604,
Mycth_2312607,
Mycth_2312608,PCF11
Mycth_2312612,GRE3
Mycth_2312616,TRM9
Mycth_2312622,ALF1
Mycth_2312624,
Mycth_2312626,
Mycth_2312630,
Mycth_2312639,PFK26
Mycth_2312643,
Mycth_2312644,
Mycth_2312648,NHA1
Mycth_2312652,MGA2
Mycth_2312654,
Mycth_2312655,
Mycth_2312657,
Mycth_2312661,VTC3
Mycth_2312662,GLT1
Mycth_2312667,
Mycth_2312668,BET1
Mycth_2312674,PHO80
Mycth_2312676,
Mycth_2312683,
Mycth_2312685,NOP15
Mycth_2312687,RUD3
Mycth_2312689,
Mycth_2312690,GET1
Mycth_2312694,PEP4
Mycth_2312697,AVT2
Mycth_2312705,MRPL40
Mycth_2312710,
Mycth_2312712,
Mycth_2312721,
Mycth_2312723,IKI3
Mycth_2312728,
Mycth_2312731,IME2
Mycth_2312733,
Mycth_2312740,ITR1
Mycth_2312743,
Mycth_2312751,
Mycth_2312753,MNN11
Mycth_2312755,DPL1
Mycth_2312762,
Mycth_2312763,RGP1
Mycth_2312764,MNN4
Mycth_2312765,
Mycth_2312766,
Mycth_2312768,ERD2
Mycth_2312770,RFC5
Mycth_2312771,MRPL16
Mycth_2312776,RFC1
Mycth_2312778,
Mycth_2312782,RPB3
Mycth_2312784,DIC1
Mycth_2312789,ARG1
Mycth_2312792,MSF1
Mycth_2312794,
Mycth_2312795,RRG9
Mycth_2312796,
Mycth_2312808,LSC1
Mycth_2312809,MRPL33
Mycth_2312813,
Mycth_2312814,
Mycth_2312816,
Mycth_2312817,TRM2
Mycth_2312819,ALG11
Mycth_2312823,
Mycth_2312826,
Mycth_2312830,
Mycth_2312835,
Mycth_2312840,
Mycth_2312842,
Mycth_2312844,
Mycth_2312845,
Mycth_2312847,YJL206C
Mycth_2312849,ARG8
Mycth_2312852,
Mycth_2312856,PBP1
Mycth_2312859,
Mycth_2312860,BUD6
Mycth_2312863,SNT1
Mycth_2312865,DYS1
Mycth_2312869,LYS20
Mycth_2312871,
Mycth_2312875,
Mycth_2312876,
Mycth_2312878,QDR2
Mycth_2312881,
Mycth_2312882,
Mycth_2312885,
Mycth_2312891,SDA1
Mycth_2312896,
Mycth_2312897,YLR422W
Mycth_2312900,
Mycth_2312902,NIT1
Mycth_2312904,
Mycth_2312905,MLH3
Mycth_2312908,PEP5
Mycth_2312913,ARO2
Mycth_2312918,
Mycth_2312925,
Mycth_2312927,
Mycth_2312931,YMR226C
Mycth_2312932,YFH1
Mycth_2312934,APS3
Mycth_2312937,
Mycth_2312940,CDC60
Mycth_2312941,KTI11
Mycth_2312943,EDE1
Mycth_2312947,TUB1
Mycth_2312949,YDR132C
Mycth_2312952,
Mycth_2312962,RPS5
Mycth_2312964,
Mycth_2312966,SPT14
Mycth_2312967,DBP6
Mycth_2312968,LHS1
Mycth_2312975,
Mycth_2312977,YLR118C
Mycth_2312981,YPC1
Mycth_2312984,
Mycth_2312987,
Mycth_2312992,DUN1
Mycth_2312994,
Mycth_2312998,YOR283W
Mycth_2313004,
Mycth_2313005,CDC25
Mycth_2313008,
Mycth_2313009,
Mycth_2313013,ACH1
Mycth_2313014,ACH1
Mycth_2313019,PHO84
Mycth_2313022,
Mycth_2313023,
Mycth_2313029,
Mycth_2313031,
Mycth_2313032,
Mycth_2313034,
Mycth_2313036,
Mycth_2313038,
Mycth_2313040,
Mycth_2313063,
Mycth_2313064,MGS1
Mycth_2313065,ISA1
Mycth_2313070,
Mycth_2313072,YBR137W
Mycth_2313073,
Mycth_2313074,YHC3
Mycth_2313078,
Mycth_2313107,VPS1
Mycth_2313110,
Mycth_2313111,
Mycth_2313112,
Mycth_2313117,IPP1
Mycth_2313118,
Mycth_2313120,
Mycth_2313121,
Mycth_2313124,UTP5
Mycth_2313125,BDF1
Mycth_2313128,
Mycth_2313135,FMP21
Mycth_2313136,
Mycth_2313137,
Mycth_2313141,YJR124C
Mycth_2313142,
Mycth_2313145,YOS9
Mycth_2313146,
Mycth_2313149,
Mycth_2313151,
Mycth_2313154,
Mycth_2313156,ECM32
Mycth_2313159,MNS1
Mycth_2313161,RFC3
Mycth_2313163,
Mycth_2313164,MKC7
Mycth_2313167,
Mycth_2313181,
Mycth_2313184,TNA1
Mycth_2313192,
Mycth_2313202,
Mycth_2313207,HAS1
Mycth_2313210,
Mycth_2313211,PRM1
Mycth_2313212,TRP5
Mycth_2313215,MRPL24
Mycth_2313216,
Mycth_2313219,AAT2
Mycth_2313225,
Mycth_2313227,
Mycth_2313229,
Mycth_2313233,
Mycth_2313252,
Mycth_2313262,
Mycth_2313270,
Mycth_2313301,TIM11
Mycth_2313303,
Mycth_2313305,
Mycth_2313324,
Mycth_2313329,
Mycth_2313331,ERO1
Mycth_2313333,
Mycth_2313336,CDC33
Mycth_2313342,ATP20
Mycth_2313350,
Mycth_2313356,CDC20
Mycth_2313362,ARF2
Mycth_2313370,
Mycth_2313379,RPL33B
Mycth_2313396,
Mycth_2313405,GIM4
Mycth_2313408,FLC3
Mycth_2313432,
Mycth_2313446,ARL1
Mycth_2313449,RCR2
Mycth_2313457,ERD2
Mycth_2313485,CPR1
Mycth_2313501,RSA4
Mycth_2313529,GPD1
Mycth_2313535,PRE10
Mycth_2313555,
Mycth_2313559,UBA3
Mycth_2313562,COQ6
Mycth_2313564,LSP1
Mycth_2313584,
Mycth_2313591,
Mycth_2313617,YPR170W-B
Mycth_2313627,BUD17
Mycth_2313632,
Mycth_2313641,URE2
Mycth_2313647,
Mycth_2313651,VTI1
Mycth_2313667,
Mycth_2313703,GRX3
Mycth_2313731,
Mycth_2313737,
Mycth_2313746,NRG1
Mycth_2313750,GCV1
Mycth_2313751,
Mycth_2313755,
Mycth_2313757,RAD51
Mycth_2313759,RPL9B
Mycth_2313766,RPL6B
Mycth_2313775,SEC66
Mycth_2313777,DGA1
Mycth_2313783,SAM1
Mycth_2313786,AIM27
Mycth_2313790,RPP2B
Mycth_2313806,RPN10
Mycth_2313825,
Mycth_2313833,GFA1
Mycth_2313872,MGR2
Mycth_2313891,RPS27B
Mycth_2313899,EGD2
Mycth_2313902,COX16
Mycth_2313903,
Mycth_2313931,RPN5
Mycth_2313945,
Mycth_2313954,PIN3
Mycth_2313956,
Mycth_2313963,
Mycth_2313964,
Mycth_2313974,
Mycth_2313981,
Mycth_2313989,RSR1
Mycth_2313991,
Mycth_2314005,
Mycth_2314011,RPS30B
Mycth_2314025,NCB2
Mycth_2314027,ISD11
Mycth_2314032,FRE2
Mycth_2314075,POM33
Mycth_2314077,
Mycth_2314087,
Mycth_2314092,DAP1
Mycth_2314123,CPA1
Mycth_2314125,GCS1
Mycth_2314126,NSR1
Mycth_2314130,
Mycth_2314136,STR3
Mycth_2314145,
Mycth_2314148,YND1
Mycth_2314150,
Mycth_2314155,TIF35
Mycth_2314160,MET13
Mycth_2314164,EFT1
Mycth_2314176,NCP1
Mycth_2314181,
Mycth_2314200,
Mycth_2314205,SEC4
Mycth_2314212,GOT1
Mycth_2314244,RDL2
Mycth_2314252,
Mycth_2314258,RPB5
Mycth_2314274,
Mycth_2314296,
Mycth_2314307,
Mycth_2314321,AAT2
Mycth_2314329,
Mycth_2314338,MRPL38
Mycth_2314342,
Mycth_2314369,
Mycth_2314370,
Mycth_2314374,
Mycth_2314411,PTC3
Mycth_2314413,
Mycth_2314426,NCE102
Mycth_2314437,MBF1
Mycth_2314451,
Mycth_2314458,DAP1
Mycth_2314467,
Mycth_2314483,YOR052C
Mycth_2314489,PMP3
Mycth_2314496,YOR238W
Mycth_2314502,VMA3
Mycth_2314506,EMC2
Mycth_2314521,RPL12A
Mycth_2314529,RPL36A
Mycth_2314543,CDC33
Mycth_2314544,GLO2
Mycth_2314555,
Mycth_2314567,CDC33
Mycth_2314576,
Mycth_2314597,
Mycth_2314601,
Mycth_2314609,RPS1A
Mycth_2314610,
Mycth_2314616,SER3
Mycth_2314627,SEC22
Mycth_2314632,YOP1
Mycth_2314646,ERG26
Mycth_2314662,
Mycth_2314668,FAL1
Mycth_2314688,
Mycth_2314691,SEC61
Mycth_2314711,
Mycth_2314726,GRR1
Mycth_2314727,AIM18
Mycth_2314728,RPL16A
Mycth_2314742,YTP1
Mycth_2314749,SEC72
Mycth_2314761,
Mycth_2314770,MSL5
Mycth_2314785,NOP1
Mycth_2314800,CLC1
Mycth_2314827,
Mycth_2314839,
Mycth_2314842,UPS1
Mycth_2314846,CAF16
Mycth_2314852,ACT1
Mycth_2314855,YGR250C
Mycth_2314865,
Mycth_2314878,
Mycth_2314882,THR1
Mycth_2314883,
Mycth_2314890,GLE2
Mycth_2314896,
Mycth_2314920,DOT5
Mycth_2314931,
Mycth_2314933,RPL30
Mycth_2314934,RPL10
Mycth_2314935,
Mycth_2314947,
Mycth_2314963,
Mycth_2314967,TRX2
Mycth_2314976,
Mycth_2314986,
Mycth_2315007,BGL2
Mycth_2315009,GPI12
Mycth_2315024,
Mycth_2315027,
Mycth_2315050,YCL012C
Mycth_2315051,
Mycth_2315052,MDH1
Mycth_2315056,
Mycth_2315057,
Mycth_2315074,RER1
Mycth_2315077,RPS12
Mycth_2315082,TMA19
Mycth_2315098,STE18
Mycth_2315100,GLC7
Mycth_2315106,YIL102C-A
Mycth_2315114,SOL1
Mycth_2315189,
Mycth_2315190,VTS1
Mycth_2315197,FRE3
Mycth_2315209,RPL39
Mycth_2315211,SKP1
Mycth_2315227,DMA2
Mycth_2315249,RPS3
Mycth_2315255,YKT6
Mycth_2315281,BDP1
Mycth_2315290,RPL1A
Mycth_2315304,
Mycth_2315319,
Mycth_2315322,SUP45
Mycth_2315354,STM1
Mycth_2315372,YDR319C
Mycth_2315383,YKR070W
Mycth_2315393,STE20
Mycth_2315403,
Mycth_2315408,
Mycth_2315428,
Mycth_2315429,
Mycth_2315436,AIM17
Mycth_2315449,
Mycth_2315454,
Mycth_2315462,
Mycth_2315464,
Mycth_2315477,
Mycth_2315506,
Mycth_2315513,KAR2
Mycth_2315516,SFT1
Mycth_2315519,SPS19
Mycth_2315548,UBI4
Mycth_2315552,QCR6
Mycth_2315557,CRH1
Mycth_2315566,GCN4
Mycth_2315578,
Mycth_2315602,RPL8B
Mycth_2315623,PCK1
Mycth_2315625,
Mycth_2315630,
Mycth_2315634,
Mycth_2315637,COA4
Mycth_2315642,
Mycth_2315649,RPL13A
Mycth_2315657,UBC6
Mycth_2315675,
Mycth_2315693,
Mycth_2315699,
Mycth_2315711,RPL19A
Mycth_2315754,PUT1
Mycth_2315781,RPS21B
Mycth_2315847,EHD3
Mycth_2315848,
Mycth_2315869,
Mycth_2315875,YIL156W-B
Mycth_2315877,ERV14
Mycth_2315892,MOG1
Mycth_2315910,THI4
Mycth_2315913,
Mycth_2315933,YMC1
Mycth_2315937,SEC14
Mycth_2315941,
Mycth_2315946,
Mycth_2315948,PRI1
Mycth_2315969,
Mycth_2315997,DJP1
Mycth_2316003,FHN1
Mycth_2316017,
Mycth_2316023,EMG1
Mycth_2316024,GAR1
Mycth_2316063,
Mycth_2316068,
Mycth_2316070,
Mycth_2316107,
Mycth_2316112,ACP1
Mycth_2316127,
Mycth_2316157,YDL183C
Mycth_2316158,
Mycth_2316167,
Mycth_2316205,
Mycth_2316209,WSC4
Mycth_2316220,
Mycth_2316240,PGK1
Mycth_2316248,
Mycth_2316249,TNA1
Mycth_2316262,SNZ3
Mycth_2316294,RIP1
Mycth_2316301,HOC1
Mycth_2316317,
Mycth_2316331,UBC5
Mycth_2316337,
Mycth_2316343,
Mycth_2316346,GLN1
Mycth_2316383,FUN19
Mycth_2316405,
Mycth_2316407,ATP18
Mycth_2316413,SHO1
Mycth_2316418,ABP1
Mycth_2316445,RPL26A
Mycth_2316483,VMA6
Mycth_2316489,ELC1
Mycth_2316490,MGT1
Mycth_2316492,SCD6
Mycth_2316497,
Mycth_2316511,GAP1
Mycth_2316512,
Mycth_2316515,
Mycth_2316519,
Mycth_2316520,
Mycth_2316522,
Mycth_2316525,ADK1
Mycth_2316540,
Mycth_2316558,RPL27B
Mycth_2316564,CYC7
Mycth_2316572,
Mycth_2316574,YRA1
Mycth_2316579,VPS24
Mycth_2316580,
Mycth_2316607,
Mycth_2316610,ARP3
Mycth_2316635,COF1
Mycth_2316642,ATP2
Mycth_2316652,MIR1
Mycth_2316657,SMX3
Mycth_2316706,RHO1
Mycth_2316726,MGE1
Mycth_2316731,
Mycth_2316737,PEP12
Mycth_2316740,
Mycth_2316753,PET9
Mycth_23848,
Mycth_26583,
Mycth_26863,
Mycth_27099,
Mycth_27231,
Mycth_27318,
Mycth_27592,AZF1
Mycth_27758,YOL086W-A
Mycth_27775,
Mycth_29375,HOS3
Mycth_31411,ROK1
Mycth_33003,
Mycth_33039,SET6
Mycth_33514,
Mycth_33936,
Mycth_34819,
Mycth_35583,
Mycth_35909,CDD1
Mycth_36130,
Mycth_36219,YGR109W-B
Mycth_36377,
Mycth_36441,
Mycth_36460,
Mycth_36737,
Mycth_36895,
Mycth_36908,
Mycth_36979,RPS28B
Mycth_37027,
Mycth_37094,VPS15
Mycth_37110,YMR244W
Mycth_37424,YGR109W-B
Mycth_37469,
Mycth_37566,NDT80
Mycth_37570,
Mycth_37752,
Mycth_37799,HNT1
Mycth_37844,
Mycth_37848,
Mycth_37869,RSB1
Mycth_37941,
Mycth_37947,OYE3
Mycth_38152,
Mycth_38200,
Mycth_38236,
Mycth_38313,IML1
Mycth_38365,VCX1
Mycth_38458,
Mycth_38472,ERG8
Mycth_38558,
Mycth_38597,
Mycth_38704,GAL4
Mycth_38796,HXT17
Mycth_38939,MDH3
Mycth_38980,
Mycth_39013,
Mycth_39035,
Mycth_39101,HCR1
Mycth_39133,
Mycth_39167,
Mycth_39233,
Mycth_39279,
Mycth_39317,SMC5
Mycth_39555,
Mycth_39559,
Mycth_39591,YMR166C
Mycth_39658,
Mycth_39662,
Mycth_39694,TPI1
Mycth_39983,ETR1
Mycth_40012,
Mycth_40109,VPS34
Mycth_40111,
Mycth_40175,
Mycth_40310,
Mycth_40367,RIB7
Mycth_40437,YIL082W-A
Mycth_40668,SVL3
Mycth_40719,DAK2
Mycth_40734,
Mycth_40869,DCW1
Mycth_40885,
Mycth_40891,
Mycth_40920,IST2
Mycth_40928,
Mycth_40930,TAP42
Mycth_40990,
Mycth_41043,
Mycth_41142,
Mycth_41181,
Mycth_41366,
Mycth_41714,HNM1
Mycth_41800,ALD4
Mycth_41855,HAP3
Mycth_41898,
Mycth_41930,YIL082W-A
Mycth_41997,
Mycth_42071,
Mycth_42269,ERG6
Mycth_42359,NPL6
Mycth_42394,
Mycth_42476,
Mycth_42529,
Mycth_42730,
Mycth_42822,
Mycth_42937,
Mycth_43163,
Mycth_43249,
Mycth_43356,
Mycth_43419,
Mycth_43484,
Mycth_43545,
Mycth_43571,
Mycth_43573,
Mycth_43648,
Mycth_43671,GRE3
Mycth_43688,
Mycth_43727,
Mycth_43941,HXT2
