Geneid,Chr,Start,End,Strand,Length
MYCTH_2315462,chromosome: 4,850021,850627,+,607
MYCTH_116553,chromosome: 4,852357,853828,+,1472
MYCTH_69854,chromosome: 4,897192,897865,-,674
MYCTH_2306052,chromosome: 4,914660,915047,-,388
MYCTH_2063030,chromosome: 4,916107,918908,-,2802
MYCTH_2306054,chromosome: 4,919725,924228,+,4504
MYCTH_2306056,chromosome: 4,927589,929345,-,1757
MYCTH_2306057,chromosome: 4,930049,930445,+,397
MYCTH_2118950,chromosome: 4,930506,931874,-,1369
MYCTH_95293,chromosome: 4,934477,936474,+,1998
MYCTH_t107,chromosome: 4,936847,936934,+,88
MYCTH_2306062,chromosome: 4,937191,937663,-,473
MYCTH_2306063,chromosome: 4,938454,940050,-,1597
MYCTH_2110896,chromosome: 4,941348,942421,-,1074
MYCTH_2306064,chromosome: 4,959420,961725,+,2306
MYCTH_2127657,chromosome: 4,962290,963924,+,1635
MYCTH_2306068,chromosome: 4,964023,966125,-,2103
MYCTH_2306070,chromosome: 4,967821,970005,+,2185
MYCTH_2306072,chromosome: 4,970005,970990,-,986
MYCTH_2080893,chromosome: 4,973184,975510,-,2327
MYCTH_2306078,chromosome: 4,979199,981056,+,1858
MYCTH_2065658,chromosome: 4,981218,983039,-,1822
MYCTH_2127665,chromosome: 4,984140,984680,+,541
MYCTH_2306081,chromosome: 4,984974,987184,-,2211
MYCTH_2306082,chromosome: 4,1016317,1018468,+,2152
MYCTH_2306085,chromosome: 4,1018507,1020353,+,1847
MYCTH_95278,chromosome: 4,1020383,1021959,-,1577
MYCTH_2306087,chromosome: 4,1024151,1026910,-,2760
MYCTH_2127673,chromosome: 4,1031938,1034080,+,2143
MYCTH_2110911,chromosome: 4,1041856,1045112,-,3257
MYCTH_2306093,chromosome: 4,1045700,1049736,-,4037
MYCTH_2306097,chromosome: 4,1052070,1053264,+,1195
MYCTH_2306098,chromosome: 4,1053628,1054907,+,1280
MYCTH_95272,chromosome: 4,1101909,1106375,-,4467
MYCTH_2306100,chromosome: 4,1107807,1109557,+,1751
MYCTH_2127683,chromosome: 4,1109767,1110916,+,1150
MYCTH_2306101,chromosome: 4,1112099,1114724,+,2626
MYCTH_2306103,chromosome: 4,1115850,1117311,+,1462
MYCTH_2315464,chromosome: 4,1117585,1118368,+,784
MYCTH_2063631,chromosome: 4,1119117,1119539,+,423
MYCTH_2306107,chromosome: 4,1119530,1121554,-,2025
MYCTH_2127689,chromosome: 4,1122632,1124917,+,2286
MYCTH_2306112,chromosome: 4,1126805,1129174,-,2370
MYCTH_2306113,chromosome: 4,1130643,1132745,+,2103
MYCTH_53112,chromosome: 4,1135385,1136698,+,1314
MYCTH_102878,chromosome: 4,1137545,1138750,-,1206
MYCTH_95259,chromosome: 4,1140735,1141320,-,586
MYCTH_2023245,chromosome: 4,1141596,1141970,+,375
MYCTH_2306119,chromosome: 4,1143238,1145238,-,2001
MYCTH_2306121,chromosome: 4,1146276,1147552,-,1277
MYCTH_2065257,chromosome: 4,1148384,1148647,-,264
MYCTH_53171,chromosome: 4,1149901,1150413,+,513
MYCTH_2306123,chromosome: 4,1151073,1154262,+,3190
MYCTH_2306125,chromosome: 4,1194560,1196027,+,1468
MYCTH_2306127,chromosome: 4,1198391,1199482,-,1092
MYCTH_2306128,chromosome: 4,1199854,1201172,+,1319
MYCTH_2110936,chromosome: 4,1201500,1202162,+,663
MYCTH_2064932,chromosome: 4,1203532,1205359,+,1828
MYCTH_102871,chromosome: 4,1205801,1207627,-,1827
MYCTH_2306135,chromosome: 4,1208412,1210485,-,2074
MYCTH_2306136,chromosome: 4,1211009,1212426,+,1418
MYCTH_51992,chromosome: 4,1213308,1215327,-,2020
MYCTH_2306137,chromosome: 4,1217522,1221126,+,3605
MYCTH_52645,chromosome: 4,1221737,1222964,+,1228
MYCTH_2306141,chromosome: 4,1222992,1224326,-,1335
MYCTH_2306143,chromosome: 4,1224933,1228240,+,3308
MYCTH_2306147,chromosome: 4,1229754,1231030,-,1277
MYCTH_2306148,chromosome: 4,1231206,1232750,+,1545
MYCTH_2306149,chromosome: 4,1232851,1233577,-,727
MYCTH_2306150,chromosome: 4,1241484,1242367,+,884
MYCTH_2315477,chromosome: 4,1245047,1246283,-,1237
MYCTH_2306154,chromosome: 4,1247106,1247664,-,559
MYCTH_2306155,chromosome: 4,1247682,1248932,+,1251
MYCTH_95235,chromosome: 4,1271877,1274080,+,2204
MYCTH_2306157,chromosome: 4,1274422,1277952,-,3531
MYCTH_2306158,chromosome: 4,1279602,1281653,+,2052
MYCTH_95232,chromosome: 4,1282005,1283910,-,1906
MYCTH_52064,chromosome: 4,1286321,1288330,+,2010
MYCTH_69778,chromosome: 4,1296699,1297564,-,866
MYCTH_2064957,chromosome: 4,1312881,1314388,-,1508
MYCTH_2119011,chromosome: 4,1315406,1317905,-,2500
MYCTH_2306161,chromosome: 4,1320427,1322524,+,2098
MYCTH_2306164,chromosome: 4,1322665,1323788,-,1124
MYCTH_95226,chromosome: 4,1324500,1328335,-,3836
MYCTH_52735,chromosome: 4,1332273,1332911,+,639
MYCTH_95224,chromosome: 4,1338477,1339877,-,1401
MYCTH_95223,chromosome: 4,1340791,1341846,-,1056
MYCTH_95222,chromosome: 4,1348145,1349149,-,1005
MYCTH_15789,chromosome: 4,1353608,1354382,+,775
MYCTH_2306173,chromosome: 4,1354767,1356840,+,2074
MYCTH_2093591,chromosome: 4,1356916,1357588,+,673
MYCTH_2306177,chromosome: 4,1359345,1362683,+,3339
MYCTH_102849,chromosome: 4,1362929,1364258,-,1330
MYCTH_2119021,chromosome: 4,1365425,1366386,+,962
MYCTH_2306178,chromosome: 4,1367125,1369061,+,1937
MYCTH_2306180,chromosome: 4,1369700,1371631,-,1932
MYCTH_2306182,chromosome: 4,1372059,1372418,-,360
MYCTH_2306185,chromosome: 4,1396156,1397913,+,1758
MYCTH_2064854,chromosome: 4,1399892,1400383,-,492
MYCTH_82782,chromosome: 4,1403865,1405713,+,1849
MYCTH_11658,chromosome: 4,1406773,1408188,-,1416
MYCTH_108317,chromosome: 4,1409264,1416461,+,7198
MYCTH_69746,chromosome: 4,1417001,1418947,-,1947
MYCTH_82772,chromosome: 4,1419446,1421072,+,1627
MYCTH_108314,chromosome: 4,1422838,1425008,+,2171
MYCTH_t108,chromosome: 4,1425883,1425990,+,108
MYCTH_2127750,chromosome: 4,1426753,1427514,-,762
MYCTH_2306196,chromosome: 4,1428091,1430206,-,2116
MYCTH_2064480,chromosome: 4,1430182,1431311,-,1130
MYCTH_2306198,chromosome: 4,1432360,1434965,+,2606
MYCTH_2127753,chromosome: 4,1435362,1436967,-,1606
MYCTH_2306200,chromosome: 4,1438157,1439641,+,1485
MYCTH_2306203,chromosome: 4,1445063,1447526,+,2464
MYCTH_52496,chromosome: 4,1449724,1450614,+,891
MYCTH_2306208,chromosome: 4,1451925,1452967,+,1043
MYCTH_2306209,chromosome: 4,1454482,1455584,+,1103
MYCTH_2110987,chromosome: 4,1456104,1456950,-,847
MYCTH_36130,chromosome: 4,1464341,1464499,-,159
MYCTH_t128,chromosome: 4,1481883,1481973,-,91
MYCTH_2306212,chromosome: 4,1484252,1486675,+,2424
MYCTH_2306214,chromosome: 4,1486677,1487637,-,961
MYCTH_2306215,chromosome: 4,1488905,1490363,+,1459
MYCTH_2065104,chromosome: 4,1491092,1493056,+,1965
MYCTH_2306216,chromosome: 4,1493188,1495772,-,2585
MYCTH_2306218,chromosome: 4,1496457,1498237,+,1781
MYCTH_2139484,chromosome: 4,1498396,1503949,-,5554
MYCTH_111987,chromosome: 4,1504305,1505294,+,990
MYCTH_2064609,chromosome: 4,1505462,1506495,+,1034
MYCTH_116510,chromosome: 4,1506829,1509347,-,2519
MYCTH_2306229,chromosome: 4,1510716,1513453,+,2738
MYCTH_t109,chromosome: 4,1514000,1514099,+,100
MYCTH_108304,chromosome: 4,1514094,1520560,-,6467
MYCTH_2306233,chromosome: 4,1522211,1523520,-,1310
MYCTH_2306234,chromosome: 4,1523793,1524964,+,1172
MYCTH_53288,chromosome: 4,1526570,1527835,+,1266
MYCTH_2306242,chromosome: 4,1531922,1533599,-,1678
MYCTH_2306243,chromosome: 4,1536679,1537362,-,684
MYCTH_2306244,chromosome: 4,1540647,1542085,-,1439
MYCTH_2306246,chromosome: 4,1542497,1544261,+,1765
MYCTH_2306248,chromosome: 4,1544256,1546286,-,2031
MYCTH_2306252,chromosome: 4,1564040,1568179,-,4140
MYCTH_2306253,chromosome: 4,1568861,1570337,+,1477
MYCTH_2306254,chromosome: 4,1570338,1571751,-,1414
MYCTH_2306255,chromosome: 4,1571870,1573096,+,1227
MYCTH_2306257,chromosome: 4,1573096,1577346,-,4251
MYCTH_2306260,chromosome: 4,1580215,1581987,+,1773
MYCTH_52463,chromosome: 4,1582920,1584342,-,1423
MYCTH_2306267,chromosome: 4,1585577,1587048,+,1472
MYCTH_t127,chromosome: 4,1609501,1609582,-,82
MYCTH_108294,chromosome: 4,1610084,1612036,-,1953
MYCTH_95166,chromosome: 4,1612307,1613239,-,933
MYCTH_27318,chromosome: 4,1615961,1616302,-,342
MYCTH_2306273,chromosome: 4,1617843,1621971,-,4129
MYCTH_2306274,chromosome: 4,1622633,1624268,-,1636
MYCTH_2306275,chromosome: 4,1626257,1628567,+,2311
MYCTH_2127797,chromosome: 4,1629508,1630057,+,550
MYCTH_2306276,chromosome: 4,1630149,1633602,+,3454
MYCTH_2306279,chromosome: 4,1634866,1637679,+,2814
MYCTH_2306283,chromosome: 4,1638583,1640015,-,1433
MYCTH_95158,chromosome: 4,1640575,1642048,-,1474
MYCTH_2306286,chromosome: 4,1643119,1644294,+,1176
MYCTH_2028839,chromosome: 4,1665589,1665741,+,153
MYCTH_2306290,chromosome: 4,1713175,1719615,+,6441
MYCTH_2306295,chromosome: 4,1720810,1724346,+,3537
MYCTH_2306297,chromosome: 4,1725046,1729772,+,4727
MYCTH_2111026,chromosome: 4,1730209,1731258,-,1050
MYCTH_2306298,chromosome: 4,1731512,1733506,-,1995
MYCTH_2306300,chromosome: 4,1733820,1737703,-,3884
MYCTH_102797,chromosome: 4,1739614,1743285,+,3672
MYCTH_2306302,chromosome: 4,1743722,1746387,+,2666
MYCTH_t126,chromosome: 4,1746472,1746555,-,84
MYCTH_2306305,chromosome: 4,1747073,1748966,-,1894
MYCTH_t110,chromosome: 4,1750164,1750272,+,109
MYCTH_2081074,chromosome: 4,1751641,1758147,-,6507
MYCTH_2306309,chromosome: 4,1758875,1760074,+,1200
MYCTH_t111,chromosome: 4,1760297,1760418,+,122
MYCTH_52082,chromosome: 4,1761283,1762247,-,965
MYCTH_2127818,chromosome: 4,1762891,1763262,-,372
MYCTH_102792,chromosome: 4,1763596,1764824,+,1229
MYCTH_t112,chromosome: 4,1765176,1765262,+,87
MYCTH_2306314,chromosome: 4,1766344,1768194,+,1851
MYCTH_2306316,chromosome: 4,1768195,1769038,-,844
MYCTH_102790,chromosome: 4,1770033,1771460,+,1428
MYCTH_2306320,chromosome: 4,1772602,1774260,+,1659
MYCTH_2306323,chromosome: 4,1775033,1776487,-,1455
MYCTH_2315506,chromosome: 4,1778765,1779455,-,691
MYCTH_82678,chromosome: 4,1780159,1781307,-,1149
MYCTH_2306334,chromosome: 4,1785330,1787963,+,2634
MYCTH_2306339,chromosome: 4,1788272,1791284,+,3013
MYCTH_2306344,chromosome: 4,1792033,1797631,+,5599
MYCTH_2065241,chromosome: 4,1798889,1801123,-,2235
MYCTH_2306347,chromosome: 4,1803086,1804083,-,998
MYCTH_2093728,chromosome: 4,1804575,1807448,-,2874
MYCTH_2306355,chromosome: 4,1808282,1811742,+,3461
MYCTH_2306357,chromosome: 4,1811749,1814636,-,2888
MYCTH_2306364,chromosome: 4,1816323,1817569,+,1247
MYCTH_2111053,chromosome: 4,1819326,1820066,+,741
MYCTH_2306365,chromosome: 4,1820265,1821384,+,1120
MYCTH_95125,chromosome: 4,1822997,1824303,+,1307
MYCTH_2306367,chromosome: 4,1828957,1831082,-,2126
MYCTH_2306375,chromosome: 4,1848666,1851401,+,2736
MYCTH_2306377,chromosome: 4,1855917,1857834,-,1918
MYCTH_2093740,chromosome: 4,1858334,1860420,-,2087
MYCTH_2306381,chromosome: 4,1860961,1865726,+,4766
MYCTH_2306385,chromosome: 4,1865676,1868043,-,2368
MYCTH_2306388,chromosome: 4,1868555,1871523,+,2969
MYCTH_2315513,chromosome: 4,1873120,1876203,+,3084
MYCTH_2144232,chromosome: 4,1876668,1878134,-,1467
MYCTH_2306396,chromosome: 4,1878796,1880118,+,1323
MYCTH_2046242,chromosome: 4,1880788,1881367,+,580
MYCTH_2306401,chromosome: 4,1882424,1884632,-,2209
MYCTH_2315516,chromosome: 4,1885017,1886201,+,1185
MYCTH_2306407,chromosome: 4,1886230,1888286,-,2057
MYCTH_2127855,chromosome: 4,1889061,1889574,+,514
MYCTH_53690,chromosome: 4,1889799,1890929,-,1131
MYCTH_2306410,chromosome: 4,1892160,1895959,+,3800
MYCTH_2315519,chromosome: 4,1899515,1902250,+,2736
MYCTH_2306416,chromosome: 4,1903410,1906506,-,3097
MYCTH_2306421,chromosome: 4,1909808,1914058,+,4251
MYCTH_2306422,chromosome: 4,1914059,1917510,-,3452
MYCTH_2306426,chromosome: 4,1918027,1919596,+,1570
MYCTH_69563,chromosome: 4,1919757,1924489,-,4733
MYCTH_2306429,chromosome: 4,1925603,1927939,+,2337
MYCTH_2063330,chromosome: 4,1927994,1928513,-,520
MYCTH_2306433,chromosome: 4,1930356,1935510,+,5155
MYCTH_2119125,chromosome: 4,1935881,1936317,-,437
MYCTH_2306437,chromosome: 4,1938023,1940168,+,2146
MYCTH_2306439,chromosome: 4,1940352,1942618,-,2267
MYCTH_2306440,chromosome: 4,1942757,1944732,+,1976
MYCTH_2306441,chromosome: 4,1945084,1947497,-,2414
MYCTH_2306444,chromosome: 4,1947782,1950536,+,2755
MYCTH_2306452,chromosome: 4,1954568,1956579,+,2012
MYCTH_2306456,chromosome: 4,1958024,1961162,+,3139
MYCTH_2306461,chromosome: 4,1962477,1963293,+,817
MYCTH_2306462,chromosome: 4,1963279,1963971,+,693
MYCTH_2306463,chromosome: 4,1963973,1965966,-,1994
MYCTH_95095,chromosome: 4,1967106,1967560,-,455
MYCTH_2139555,chromosome: 4,1968664,1970407,-,1744
MYCTH_2306466,chromosome: 4,1971648,1973814,-,2167
MYCTH_2306472,chromosome: 4,1975106,1976660,+,1555
MYCTH_2306473,chromosome: 4,1976672,1978244,-,1573
MYCTH_2306475,chromosome: 4,1979132,1980662,-,1531
MYCTH_2306477,chromosome: 4,1980737,1982183,+,1447
MYCTH_2119140,chromosome: 4,1982545,1984702,-,2158
MYCTH_2093808,chromosome: 4,1985505,1987036,+,1532
MYCTH_2306484,chromosome: 4,1987670,1989679,+,2010
MYCTH_2306485,chromosome: 4,1990080,1991872,+,1793
MYCTH_2306486,chromosome: 4,1992216,1994267,-,2052
MYCTH_2306488,chromosome: 4,1995708,1997770,+,2063
MYCTH_2306489,chromosome: 4,1999305,2001776,+,2472
MYCTH_2306491,chromosome: 4,2002903,2005095,-,2193
MYCTH_2111103,chromosome: 4,2006985,2008089,+,1105
MYCTH_2306494,chromosome: 4,2008764,2009481,+,718
MYCTH_2035523,chromosome: 4,2010314,2010815,+,502
MYCTH_2306496,chromosome: 4,2011370,2012999,-,1630
MYCTH_2081200,chromosome: 4,2013428,2014865,-,1438
MYCTH_2063277,chromosome: 4,2015619,2016706,-,1088
MYCTH_2306503,chromosome: 4,2016873,2018905,-,2033
MYCTH_82558,chromosome: 4,2019318,2022116,+,2799
MYCTH_2306507,chromosome: 4,2024753,2027188,+,2436
MYCTH_2306512,chromosome: 4,2031249,2033962,+,2714
MYCTH_53055,chromosome: 4,2034123,2035034,-,912
MYCTH_2306514,chromosome: 4,2035357,2036648,-,1292
MYCTH_2306516,chromosome: 4,2036650,2038000,+,1351
MYCTH_2306518,chromosome: 4,2038002,2040272,-,2271
MYCTH_2306522,chromosome: 4,2041100,2043339,+,2240
MYCTH_2306523,chromosome: 4,2044110,2044701,+,592
MYCTH_2063736,chromosome: 4,2044821,2046976,-,2156
MYCTH_17585,chromosome: 4,2051180,2051407,+,228
MYCTH_2306528,chromosome: 4,2051592,2052849,-,1258
MYCTH_2306532,chromosome: 4,2053102,2056528,+,3427
MYCTH_88392,chromosome: 4,2056645,2057358,-,714
MYCTH_2306539,chromosome: 4,2057573,2061089,+,3517
MYCTH_2306540,chromosome: 4,2061086,2062639,-,1554
MYCTH_2306542,chromosome: 4,2063137,2064466,+,1330
MYCTH_2306544,chromosome: 4,2064468,2066997,-,2530
MYCTH_2111125,chromosome: 4,2067717,2070245,-,2529
MYCTH_2306548,chromosome: 4,2074143,2075277,+,1135
MYCTH_2306552,chromosome: 4,2078132,2079045,+,914
MYCTH_2306553,chromosome: 4,2079046,2081155,+,2110
MYCTH_111934,chromosome: 4,2082902,2085489,+,2588
MYCTH_2306562,chromosome: 4,2086312,2089309,+,2998
MYCTH_2063758,chromosome: 4,2089306,2090084,-,779
MYCTH_2306564,chromosome: 4,2090411,2094887,+,4477
MYCTH_2306567,chromosome: 4,2095645,2097692,+,2048
MYCTH_2081249,chromosome: 4,2098200,2102329,-,4130
MYCTH_2139585,chromosome: 4,2103856,2106712,-,2857
MYCTH_2306581,chromosome: 4,2108533,2110012,-,1480
MYCTH_2127928,chromosome: 4,2110578,2111420,-,843
MYCTH_82505,chromosome: 4,2113624,2115345,+,1722
MYCTH_t125,chromosome: 4,2116015,2116086,-,72
MYCTH_2306584,chromosome: 4,2116198,2117146,-,949
MYCTH_2306585,chromosome: 4,2117302,2118652,+,1351
MYCTH_2306586,chromosome: 4,2118826,2120040,+,1215
MYCTH_2306588,chromosome: 4,2121062,2124129,+,3068
MYCTH_2144279,chromosome: 4,2125949,2127974,+,2026
MYCTH_t113,chromosome: 4,2128345,2128437,+,93
MYCTH_53508,chromosome: 4,2130206,2132123,+,1918
MYCTH_2306594,chromosome: 4,2133664,2135257,-,1594
MYCTH_2063165,chromosome: 4,2139944,2140839,-,896
MYCTH_2306596,chromosome: 4,2145836,2148283,-,2448
MYCTH_2306599,chromosome: 4,2152024,2155251,+,3228
MYCTH_2315548,chromosome: 4,2157775,2159298,+,1524
MYCTH_2306607,chromosome: 4,2159362,2161996,+,2635
MYCTH_2306608,chromosome: 4,2163214,2166337,+,3124
MYCTH_2306610,chromosome: 4,2167433,2169006,+,1574
MYCTH_2306612,chromosome: 4,2169696,2173110,+,3415
MYCTH_2306613,chromosome: 4,2175409,2176273,-,865
MYCTH_2306615,chromosome: 4,2178755,2179877,+,1123
MYCTH_2315552,chromosome: 4,2180252,2181602,+,1351
MYCTH_2306619,chromosome: 4,2182272,2182657,+,386
MYCTH_2306621,chromosome: 4,2183830,2185970,+,2141
MYCTH_69410,chromosome: 4,2186001,2187874,-,1874
MYCTH_2119212,chromosome: 4,2188283,2189356,+,1074
MYCTH_2081294,chromosome: 4,2189945,2192366,+,2422
MYCTH_2306627,chromosome: 4,2195535,2198998,+,3464
MYCTH_2306629,chromosome: 4,2199751,2202243,-,2493
MYCTH_2306632,chromosome: 4,2203082,2205051,-,1970
MYCTH_2144292,chromosome: 4,2205297,2208406,+,3110
MYCTH_2315557,chromosome: 4,2209387,2211874,-,2488
MYCTH_t124,chromosome: 4,2214086,2214183,-,98
MYCTH_2134674,chromosome: 4,2215318,2217831,-,2514
MYCTH_82456,chromosome: 4,2220187,2221960,-,1774
MYCTH_2144295,chromosome: 4,2231817,2234529,-,2713
MYCTH_2306639,chromosome: 4,2235880,2238255,-,2376
MYCTH_2127963,chromosome: 4,2239101,2240684,+,1584
MYCTH_2144297,chromosome: 4,2241463,2243929,-,2467
MYCTH_2306649,chromosome: 4,2244857,2245808,+,952
MYCTH_2306650,chromosome: 4,2245770,2246682,-,913
MYCTH_2111167,chromosome: 4,2249103,2250270,+,1168
MYCTH_2306658,chromosome: 4,2250272,2252086,-,1815
MYCTH_2064169,chromosome: 4,2252824,2255361,+,2538
MYCTH_2306662,chromosome: 4,2255576,2257597,-,2022
MYCTH_52175,chromosome: 4,2258282,2260657,+,2376
MYCTH_2306666,chromosome: 4,2260967,2262690,+,1724
MYCTH_2306669,chromosome: 4,2263755,2265497,-,1743
MYCTH_2306673,chromosome: 4,2281255,2283062,-,1808
MYCTH_2127975,chromosome: 4,2283807,2284496,-,690
MYCTH_2306674,chromosome: 4,2285455,2288627,+,3173
MYCTH_2032127,chromosome: 4,2289383,2290282,+,900
MYCTH_2306681,chromosome: 4,2290418,2292374,-,1957
MYCTH_2306684,chromosome: 4,2294191,2296508,+,2318
MYCTH_116384,chromosome: 4,2297232,2300371,+,3140
MYCTH_2306691,chromosome: 4,2302001,2305834,-,3834
MYCTH_102652,chromosome: 4,2306661,2307242,-,582
MYCTH_2306697,chromosome: 4,2309000,2311693,+,2694
MYCTH_94999,chromosome: 4,2313252,2315135,+,1884
MYCTH_2306702,chromosome: 4,2315904,2316968,+,1065
MYCTH_2306706,chromosome: 4,2316969,2318379,-,1411
MYCTH_2306707,chromosome: 4,2318700,2321430,+,2731
MYCTH_2306708,chromosome: 4,2321430,2322960,-,1531
MYCTH_2306709,chromosome: 4,2325005,2327052,+,2048
MYCTH_2306711,chromosome: 4,2327053,2328090,-,1038
MYCTH_2306712,chromosome: 4,2328211,2330727,+,2517
MYCTH_2306713,chromosome: 4,2331604,2333025,+,1422
MYCTH_2306714,chromosome: 4,2333444,2335397,+,1954
MYCTH_2306716,chromosome: 4,2336523,2339592,+,3070
MYCTH_2315566,chromosome: 4,2341419,2343377,+,1959
MYCTH_2306719,chromosome: 4,2344824,2348939,-,4116
MYCTH_2306722,chromosome: 4,2354281,2357024,+,2744
MYCTH_2306723,chromosome: 4,2357797,2360240,+,2444
MYCTH_2111197,chromosome: 4,2369210,2370481,+,1272
MYCTH_2306730,chromosome: 4,2373098,2374465,+,1368
MYCTH_2306732,chromosome: 4,2379225,2380120,+,896
MYCTH_2306733,chromosome: 4,2380121,2386841,-,6721
MYCTH_94982,chromosome: 4,2387481,2389317,-,1837
MYCTH_2031920,chromosome: 4,2390384,2391301,-,918
MYCTH_2111202,chromosome: 4,2391970,2393408,-,1439
MYCTH_2306743,chromosome: 4,2394368,2395851,-,1484
MYCTH_2306744,chromosome: 4,2396292,2398075,+,1784
MYCTH_2306748,chromosome: 4,2398161,2400059,-,1899
MYCTH_2306750,chromosome: 4,2402209,2404863,-,2655
MYCTH_2128009,chromosome: 4,2405323,2407551,-,2229
MYCTH_2306759,chromosome: 4,2409720,2412776,+,3057
MYCTH_2306762,chromosome: 4,2413021,2413986,-,966
MYCTH_2306764,chromosome: 4,2417857,2419248,+,1392
MYCTH_116363,chromosome: 4,2419364,2421739,-,2376
MYCTH_2306767,chromosome: 4,2424721,2426942,+,2222
MYCTH_2306768,chromosome: 4,2429016,2432568,+,3553
MYCTH_2306772,chromosome: 4,2433661,2435651,-,1991
MYCTH_2306775,chromosome: 4,2436615,2436882,-,268
MYCTH_2306777,chromosome: 4,2437343,2439638,+,2296
MYCTH_108157,chromosome: 4,2439652,2442168,-,2517
MYCTH_2306784,chromosome: 4,2442384,2446584,-,4201
MYCTH_2306786,chromosome: 4,2447422,2449809,+,2388
MYCTH_2119272,chromosome: 4,2449873,2452269,-,2397
MYCTH_2306791,chromosome: 4,2455686,2457207,-,1522
MYCTH_2306795,chromosome: 4,2463430,2466658,+,3229
MYCTH_2306799,chromosome: 4,2466658,2470852,-,4195
MYCTH_2306800,chromosome: 4,2472422,2480183,-,7762
MYCTH_2128027,chromosome: 4,2482298,2482603,+,306
MYCTH_2306802,chromosome: 4,2482763,2483455,+,693
MYCTH_2306804,chromosome: 4,2483457,2485962,-,2506
MYCTH_2094032,chromosome: 4,2486293,2487574,+,1282
MYCTH_2306810,chromosome: 4,2491172,2494871,+,3700
MYCTH_2315578,chromosome: 4,2495360,2496460,+,1101
MYCTH_2306813,chromosome: 4,2496455,2498231,-,1777
MYCTH_116348,chromosome: 4,2499241,2502548,+,3308
MYCTH_10995,chromosome: 4,2503800,2505406,-,1607
MYCTH_2306817,chromosome: 4,2507687,2512611,-,4925
MYCTH_2306820,chromosome: 4,2517371,2520869,-,3499
MYCTH_2134725,chromosome: 4,2521133,2523479,-,2347
MYCTH_2306824,chromosome: 4,2523773,2524893,+,1121
MYCTH_2306825,chromosome: 4,2524894,2526589,-,1696
MYCTH_2306826,chromosome: 4,2527119,2530009,+,2891
MYCTH_2119294,chromosome: 4,2531126,2536258,-,5133
MYCTH_2064467,chromosome: 4,2537889,2541103,+,3215
MYCTH_2306830,chromosome: 4,2541386,2545306,-,3921
MYCTH_2306835,chromosome: 4,2546892,2547568,-,677
MYCTH_2306837,chromosome: 4,2548362,2550500,-,2139
MYCTH_2306840,chromosome: 4,2551377,2552938,-,1562
MYCTH_2306843,chromosome: 4,2554063,2556301,-,2239
MYCTH_2306847,chromosome: 4,2557687,2559413,-,1727
MYCTH_2306850,chromosome: 4,2559828,2563805,-,3978
MYCTH_94937,chromosome: 4,2564031,2565971,-,1941
MYCTH_2306852,chromosome: 4,2566540,2568390,+,1851
MYCTH_2306853,chromosome: 4,2569103,2570766,-,1664
MYCTH_2306855,chromosome: 4,2573431,2581204,-,7774
MYCTH_2306857,chromosome: 4,2581943,2586793,+,4851
MYCTH_2306862,chromosome: 4,2586821,2589654,+,2834
MYCTH_2306863,chromosome: 4,2591414,2592150,+,737
MYCTH_2306864,chromosome: 4,2592962,2594403,+,1442
MYCTH_2306866,chromosome: 4,2594987,2597074,-,2088
MYCTH_2306868,chromosome: 4,2597571,2600354,+,2784
MYCTH_2306870,chromosome: 4,2601787,2604266,+,2480
MYCTH_2306872,chromosome: 4,2604268,2606136,+,1869
MYCTH_2064601,chromosome: 4,2606762,2607586,+,825
MYCTH_2306876,chromosome: 4,2607664,2609190,-,1527
MYCTH_2134741,chromosome: 4,2610069,2611885,+,1817
MYCTH_2306885,chromosome: 4,2612405,2615875,-,3471
MYCTH_2306886,chromosome: 4,2617315,2619607,-,2293
MYCTH_82292,chromosome: 4,2619745,2621923,-,2179
MYCTH_2306895,chromosome: 4,2622286,2625138,+,2853
