Gene	Symbol	Cazy	PFAM	Description	NCBI Gene ID	Protein_id	KEGG	Knum	Uniport ID	EC_number	FungiDB	JGI	Chr	Start	End	Strand	Length	GO ID	ONTOLOGY	Type	Pathway Name	Pathway ID
MYCTH_2304133	ALE1		MBOAT	Belongs to the membrane-bound acyltransferase family(ale1)	11507555.0	XP_003662929	MYCTH_2304133	K13519	G2QEA1	2.3.1.23,2.3.1.51	MYCTH_2304133	2304133	NC_016474.1	1867473.0	1869948.0	-	2476.0				Glycerolipid metabolism,Glycerophospholipid metabolism,Ether lipid metabolism,Metabolic pathways,Biosynthesis of secondary metabolites	mtm00561,mtm00564,mtm00565,mtm01100,mtm01110
MYCTH_2304135					11507556.0	XP_003662930	MYCTH_2304135		G2QEA2		MYCTH_2304135	2304135	NC_016474.1	1870260.0	1871248.0	-	989.0					
MYCTH_2304137	MMM1		MMM1	Component of the ERMES MDM complex, which serves as a molecular tether to connect the endoplasmic reticulum and mitochondria. Components of this complex are involved in the control of mitochondrial shape and protein biogenesis and may function in phospholipid exchange. The MDM12-MMM1 subcomplex functions in the major beta-barrel assembly pathway that is responsible for biogenesis of all outer membrane beta-barrel proteins, and acts in a late step after the SAM complex. The MDM10-MDM12-MMM1 subcomplex further acts in the TOM40-specific pathway after the action of the MDM12-MMM1 complex. Essential for establishing and maintaining the structure of mitochondria and maintenance of mtDNA nucleoids(MMM1)	11507557.0	XP_003662931	MYCTH_2304137	K17764	G2QEA3		MYCTH_2304137	2304137	NC_016474.1	1872004.0	1873623.0	-	1620.0	GO:0008289,GO:0007005,GO:0032865	lipid binding,mitochondrion organization,ERMES complex	MF,BP,CC	Mitophagy - yeast	mtm04139
MYCTH_2304140	VPS45		Sec1	Belongs to the STXBP unc-18 SEC1 family(VPS45)	11507558.0	XP_003662932	MYCTH_2304140	K12479,K20367	G2QEA4		MYCTH_2304140	2304140	NC_016474.1	1873787.0	1875946.0	+	2160.0	GO:0006904,GO:0016192,GO:0016192,GO:0006904	vesicle docking involved in exocytosis,vesicle-mediated transport,vesicle-mediated transport,vesicle docking involved in exocytosis	BP,BP,BP,BP	Autophagy - yeast,Endocytosis	mtm04138,mtm04144
MYCTH_2304142	GSH2		GSH_synth_ATP	Glutathione synthetase(GSH2)	11507559.0	XP_003662933	MYCTH_2304142	K21456	G2QEA5	6.3.2.3	MYCTH_2304142	2304142	NC_016474.1	1876069.0	1877976.0	-	1908.0	GO:0005524,GO:0006750,GO:0004363,GO:0005524,GO:0004363,GO:0016874,GO:0006750,GO:0005524,GO:0004363	ATP binding,glutathione biosynthetic process,glutathione synthase activity,ATP binding,glutathione synthase activity,ligase activity,glutathione biosynthetic process,ATP binding,glutathione synthase activity	MF,BP,MF,MF,MF,MF,BP,MF,MF	Cysteine and methionine metabolism,Glutathione metabolism,Metabolic pathways,Biosynthesis of cofactors	mtm00270,mtm00480,mtm01100,mtm01240
MYCTH_2304143	RAD54		Helicase_C,SAM_2,SNF2_N	SNF2 family N-terminal domain	11507560.0	XP_003662934	MYCTH_2304143		G2QEA6		MYCTH_2304143	2304143	NC_016474.1	1878877.0	1885473.0	+	6597.0	GO:0005524	ATP binding	MF		
MYCTH_2304147	HEM1		Aminotran_1_2	Aminotransferase class I and II(HEM1)	11507561.0	XP_003662935	MYCTH_2304147	K00643	G2QEA7	2.3.1.37	MYCTH_2304147	2304147	NC_016474.1	1886248.0	1888545.0	+	2298.0	GO:0016740,GO:0003824,GO:0003870,GO:0030170,GO:0033014,GO:0009058,GO:0030170	transferase activity,catalytic activity,5-aminolevulinate synthase activity,pyridoxal phosphate binding,tetrapyrrole biosynthetic process,biosynthetic process,pyridoxal phosphate binding	MF,MF,MF,MF,BP,BP,MF	Glycine, serine and threonine metabolism,Metabolic pathways,Biosynthesis of secondary metabolites,Biosynthesis of cofactors	mtm00260,mtm01100,mtm01110,mtm01240
MYCTH_2304154			Fungal_trans		11507562.0	XP_003662936	MYCTH_2304154		G2QEA8		MYCTH_2304154	2304154	NC_016474.1	1889405.0	1892814.0	+	3410.0	GO:0042025,GO:0006355,GO:0000981,GO:0008270	host cell nucleus,regulation of transcription, DNA-templated,DNA-binding transcription factor activity, RNA polymerase II-specific,zinc ion binding	CC,BP,MF,MF		
MYCTH_2304164	ADE13		ADSL_C,Lyase_1	Belongs to the lyase 1 family. Adenylosuccinate lyase subfamily(ADE13)	11507563.0	XP_003662937	MYCTH_2304164	K01756	G2QEA9	4.3.2.2	MYCTH_2304164	2304164	NC_016474.1	1893039.0	1896060.0	+	3022.0	GO:0003824,GO:0009152,GO:0004018	catalytic activity,purine ribonucleotide biosynthetic process,N6-(1,2-dicarboxyethyl)AMP AMP-lyase (fumarate-forming) activity	MF,BP,MF	Purine metabolism,Alanine, aspartate and glutamate metabolism,Metabolic pathways,Biosynthesis of secondary metabolites,Biosynthesis of cofactors	mtm00230,mtm00250,mtm01100,mtm01110,mtm01240
MYCTH_2304176	THI6		HK,TMP-TENI	Thiamine monophosphate synthase(THI6)	11507565.0	XP_003662939	MYCTH_2304176	K14154	G2QEB1	2.5.1.3,2.7.1.50	MYCTH_2304176	2304176	NC_016474.1	1898713.0	1900845.0	+	2133.0	GO:0009228,GO:0004789,GO:0009228,GO:0004417,GO:0003824	thiamine biosynthetic process,thiamine-phosphate diphosphorylase activity,thiamine biosynthetic process,hydroxyethylthiazole kinase activity,catalytic activity	BP,MF,BP,MF,MF	Thiamine metabolism,Metabolic pathways,Biosynthesis of cofactors	mtm00730,mtm01100,mtm01240
MYCTH_2304177			Isochorismatase	Isochorismatase family	11507566.0	XP_003662940	MYCTH_2304177		G2QEB2		MYCTH_2304177	2304177	NC_016474.1	1901041.0	1902296.0	+	1256.0	GO:0003824	catalytic activity	MF		
MYCTH_2304184	IAH1		Lipase_GDSL_2	GDSL-like Lipase/Acylhydrolase family	11507568.0	XP_003662942	MYCTH_2304184		G2QEB4		MYCTH_2304184	2304184	NC_016474.1	1905458.0	1906819.0	-	1362.0					
MYCTH_2304187			LysM,UBA_4		11507569.0	XP_003662943	MYCTH_2304187		G2QEB5		MYCTH_2304187	2304187	NC_016474.1	1907421.0	1908933.0	+	1513.0					
MYCTH_2304190	RSE1		CPSF_A,MMS1_N	CPSF A subunit region(RSE1)	11507570.0	XP_003662944	MYCTH_2304190	K12830	G2QEB6		MYCTH_2304190	2304190	NC_016474.1	1908951.0	1913275.0	-	4325.0	GO:0005634,GO:0003676,GO:0005515	nucleus,nucleic acid binding,protein binding	CC,MF,MF	Spliceosome	mtm03040
MYCTH_2304195	MSS51		zf-Mss51	Zinc-finger of mitochondrial splicing suppressor 51(MSS51)	11507571.0	XP_003662945	MYCTH_2304195	K17656	G2QEB7		MYCTH_2304195	2304195	NC_016474.1	1913489.0	1915255.0	+	1767.0					
MYCTH_2304197			PXA	PXA domain	11507572.0	XP_003662946	MYCTH_2304197		G2QEB8		MYCTH_2304197	2304197	NC_016474.1	1915943.0	1917635.0	+	1693.0					
MYCTH_2304200			CENP-B_N,HTH_Tnp_Tc5	CENP-B N-terminal DNA-binding domain	11507574.0	XP_003662948	MYCTH_2304200		G2QEC0		MYCTH_2304200	2304200	NC_016474.1	1920781.0	1923006.0	-	2226.0	GO:0003677	DNA binding	MF		
MYCTH_2304202					11507576.0	XP_003662950	MYCTH_2304202		G2QEC2		MYCTH_2304202	2304202	NC_016474.1	1926307.0	1927526.0	+	1220.0					
MYCTH_2304203	RBG1		MMR_HSR1,MMR_HSR1_Xtn,TGS	C-terminal region of MMR_HSR1 domain(RBG1)	11507577.0	XP_003662951	MYCTH_2304203	K06944	G2QEC3		MYCTH_2304203	2304203	NC_016474.1	1929046.0	1930928.0	-	1883.0	GO:0005525	GTP binding	MF		
MYCTH_2304213			2OG-FeII_Oxy_2	Alkbh6 protein	11507579.0	XP_003662953	MYCTH_2304213	K10768	G2QEC5		MYCTH_2304213	2304213	NC_016474.1	1937390.0	1937857.0	+	468.0					
MYCTH_2304224			DUF2457	Protein of unknown function (DUF2457)	11507582.0	XP_003662956	MYCTH_2304224		G2QEC8		MYCTH_2304224	2304224	NC_016474.1	1945123.0	1947754.0	+	2632.0					
MYCTH_2304227	TGL5		DUF3336,Patatin	Patatin-like phospholipase domain-containing protein	11507584.0	XP_003662958	MYCTH_2304227		G2QED0		MYCTH_2304227	2304227	NC_016474.1	1950298.0	1953056.0	+	2759.0	GO:0006629,GO:0006629,GO:0004806	lipid metabolic process,lipid metabolic process,triglyceride lipase activity	BP,BP,MF		
MYCTH_2304231				GPI anchored serine-rich protein	11507585.0	XP_003662959	MYCTH_2304231		G2QED1		MYCTH_2304231	2304231	NC_016474.1	1955535.0	1956776.0	-	1242.0					
MYCTH_2304236				Zinc finger transcription factor	11507586.0	XP_003662960	MYCTH_2304236		G2QED2		MYCTH_2304236	2304236	NC_016474.1	1960029.0	1963034.0	+	3006.0					
MYCTH_2304239	CDA1	CE4: Carbohydrate Esterases (CEs) CBM18: Carbohydrate-Binding Modules (CBMs) 	Chitin_bind_1,Polysacc_deac_1	Carbohydrate esterase family 4 protein	11507587.0	XP_003662961	MYCTH_2304239		G2QED3		MYCTH_2304239	2304239	NC_016474.1	1963265.0	1964885.0	-	1621.0	GO:0003824,GO:0005975,GO:0016810,GO:0005975,GO:0008061	catalytic activity,carbohydrate metabolic process,hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds,carbohydrate metabolic process,chitin binding	MF,BP,MF,BP,MF		
MYCTH_2304243					11507589.0	XP_003662963	MYCTH_2304243		G2QED5		MYCTH_2304243	2304243	NC_016474.1	1967943.0	1970431.0	-	2489.0	GO:0005515	protein binding	MF		
MYCTH_2304244	ALD4		Aldedh	Belongs to the aldehyde dehydrogenase family(ALD2)	11507590.0	XP_003662964	MYCTH_2304244	K00128,K00129	G2QED6	1.2.1.3,1.2.1.5	MYCTH_2304244	2304244	NC_016474.1	1970525.0	1972637.0	-	2113.0	GO:0016491,GO:0055114,GO:0016620,GO:0016491,GO:0055114	oxidoreductase activity,oxidation-reduction process,oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor,oxidoreductase activity,oxidation-reduction process	MF,BP,MF,MF,BP	Glycolysis / Gluconeogenesis,Ascorbate and aldarate metabolism,Fatty acid degradation,Valine, leucine and isoleucine degradation,Lysine degradation,Arginine and proline metabolism,Histidine metabolism,Tryptophan metabolism,beta-Alanine metabolism,Glycerolipid metabolism,Pyruvate metabolism,Pantothenate and CoA biosynthesis,Metabolic pathways,Biosynthesis of secondary metabolites,Biosynthesis of cofactors	mtm00010,mtm00053,mtm00071,mtm00280,mtm00310,mtm00330,mtm00340,mtm00380,mtm00410,mtm00561,mtm00620,mtm00770,mtm01100,mtm01110,mtm01240
MYCTH_2304247			LMBR1	LMBR1-like membrane protein	11507591.0	XP_003662965	MYCTH_2304247		G2QED7		MYCTH_2304247	2304247	NC_016474.1	1973092.0	1975719.0	+	2628.0					
MYCTH_2304250					11507592.0	XP_003662966	MYCTH_2304250		G2QED8		MYCTH_2304250	2304250	NC_016474.1	1975950.0	1978203.0	-	2254.0					
MYCTH_2304255					11507595.0	XP_003662969	MYCTH_2304255		G2QEE1		MYCTH_2304255	2304255	NC_016474.1	1994844.0	1996764.0	+	1921.0	GO:0007249	I-kappaB kinase/NF-kappaB signaling	BP		
MYCTH_2304256					11507596.0	XP_003662970	MYCTH_2304256		G2QEE2		MYCTH_2304256	2304256	NC_016474.1	1997212.0	1998381.0	-	1170.0					
MYCTH_2304257	AVO1		CRIM,SIN1_PH	SAPK-interacting protein 1 (Sin1), Pleckstrin-homology(AVO1)	11507597.0	XP_003662971	MYCTH_2304257	K20410	G2QEE3		MYCTH_2304257	2304257	NC_016474.1	1999292.0	2002223.0	-	2932.0					
MYCTH_2304258			PRCC	Mitotic checkpoint regulator, MAD2B-interacting	11507598.0	XP_003662972	MYCTH_2304258		G2QEE4		MYCTH_2304258	2304258	NC_016474.1	2002604.0	2004326.0	+	1723.0					
MYCTH_2304259					11507599.0	XP_003662973	MYCTH_2304259		G2QEE5		MYCTH_2304259	2304259	NC_016474.1	2004331.0	2006745.0	-	2415.0					
MYCTH_2304264	UBP15		DUF3517,UCH	Belongs to the peptidase C19 family	11507600.0	XP_003662974	MYCTH_2304264	K11853	G2QEE6	3.4.19.12	MYCTH_2304264	2304264	NC_016474.1	2009191.0	2018435.0	-	9245.0	GO:0006511,GO:0036459,GO:0036459,GO:0016579	ubiquitin-dependent protein catabolic process,thiol-dependent ubiquitinyl hydrolase activity,thiol-dependent ubiquitinyl hydrolase activity,protein deubiquitination	BP,MF,MF,BP		
MYCTH_2304268	NDE1		Pyr_redox_2	Pyridine nucleotide-disulphide oxidoreductase	11507602.0	XP_003662976	MYCTH_2304268	K03885	G2QEE8	1.6.99.3	MYCTH_2304268	2304268	NC_016474.1	2021208.0	2023261.0	-	2054.0	GO:0016491,GO:0055114	oxidoreductase activity,oxidation-reduction process	MF,BP		
MYCTH_2304273	HIS6		His_biosynth	1-(5-phosphoribosyl)-5- (5-phosphoribosylamino)methylideneamino imidazole-4-carboxamide isomerase(HIS6)	11507605.0	XP_003662979	MYCTH_2304273	K01814	G2QEF1	5.3.1.16	MYCTH_2304273	2304273	NC_016474.1	2030846.0	2032128.0	-	1283.0	GO:0000105,GO:0003824,GO:0003949,GO:0000105	histidine biosynthetic process,catalytic activity,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino]imidazole-4-carboxamide isomerase activity,histidine biosynthetic process	BP,MF,MF,BP	Histidine metabolism,Metabolic pathways,Biosynthesis of secondary metabolites,Biosynthesis of amino acids	mtm00340,mtm01100,mtm01110,mtm01230
MYCTH_2304280	NOC3		CBF,NOC3p	Nucleolar complex-associated protein	11507609.0	XP_003662983	MYCTH_2304280	K14834	G2QEF5		MYCTH_2304280	2304280	NC_016474.1	2046502.0	2048874.0	-	2373.0					
MYCTH_2304281	UTP10		BP28CT,U3snoRNP10	BP28CT (NUC211) domain(UTP10)	11507610.0	XP_003662984	MYCTH_2304281	K14550	G2QEF6		MYCTH_2304281	2304281	NC_016474.1	2049059.0	2055000.0	+	5942.0				Ribosome biogenesis in eukaryotes	mtm03008
MYCTH_2304287			Pinin_SDK_memA	pinin/SDK/memA/ protein conserved region	11507613.0	XP_003662987	MYCTH_2304287		G2QEF9		MYCTH_2304287	2304287	NC_016474.1	2059087.0	2060409.0	+	1323.0					
MYCTH_2304288			Abhydrolase_1	Serine aminopeptidase, S33	11507614.0	XP_003662988	MYCTH_2304288	K08726	G2QEG0	3.1.3.76,3.3.2.10	MYCTH_2304288	2304288	NC_016474.1	2061306.0	2063255.0	+	1950.0	GO:0003824	catalytic activity	MF	Arachidonic acid metabolism,Metabolic pathways,Peroxisome	mtm00590,mtm01100,mtm04146
MYCTH_2304289			Cript	Microtubule-associated protein CRIPT	11507615.0	XP_003662989	MYCTH_2304289		G2QEG1		MYCTH_2304289	2304289	NC_016474.1	2063247.0	2063994.0	-	748.0					
MYCTH_2304292	DRS2		Cation_ATPase,E1-E2_ATPase,Hydrolase,PhoLip_ATPase_C,PhoLip_ATPase_N	Belongs to the cation transport ATPase (P-type) (TC 3.A.3) family. Type IV subfamily(DRS2)	11507616.0	XP_003662990	MYCTH_2304292	K14802	G2QEG2	3.6.3.1	MYCTH_2304292	2304292	NC_016474.1	2064762.0	2069411.0	+	4650.0	GO:0016021,GO:0015914,GO:0000287,GO:0005524,GO:0140326,GO:0016021,GO:0000166	integral component of membrane,phospholipid transport,magnesium ion binding,ATP binding,ATPase-coupled intramembrane lipid transporter activity,integral component of membrane,nucleotide binding	CC,BP,MF,MF,MF,CC,MF		
MYCTH_2304300	ITC1	GT57: GlycosylTransferases (GTs) 	DDT,WAC_Acf1_DNA_bd,WHIM1,WSD	Pfam:WHIM3	11507621.0	XP_003662995	MYCTH_2304300	K03849	G2QEG7	2.4.1.265	MYCTH_2304300	2304300	NC_016474.1	2087779.0	2091747.0	-	3969.0					
MYCTH_2304301	ALG8	GT57: GlycosylTransferases (GTs) 	Alg6_Alg8	Belongs to the ALG6 ALG8 glucosyltransferase family(ALG8)	11507622.0	XP_003662996	MYCTH_2304301	K03849	G2QEG8	2.4.1.265	MYCTH_2304301	2304301	NC_016474.1	2093098.0	2095003.0	-	1906.0	GO:0042283,GO:0005783,GO:0006490,GO:0005789,GO:0016758	dolichyl pyrophosphate Glc1Man9GlcNAc2 alpha-1,3-glucosyltransferase activity,endoplasmic reticulum,oligosaccharide-lipid intermediate biosynthetic process,endoplasmic reticulum membrane,transferase activity, transferring hexosyl groups	MF,CC,BP,CC,MF	N-Glycan biosynthesis,Metabolic pathways	mtm00510,mtm01100
MYCTH_2304302	EMP47		Lectin_leg-like	Legume-like lectin family	11507623.0	XP_003662997	MYCTH_2304302	K10080	G2QEG9		MYCTH_2304302	2304302	NC_016474.1	2095621.0	2097252.0	+	1632.0	GO:0016020	membrane	CC	Protein processing in endoplasmic reticulum	mtm04141
MYCTH_2304303	YFR006W		AMP_N,Peptidase_M24	Aminopeptidase P, N-terminal domain(PEPP)	11507624.0	XP_003662998	MYCTH_2304303	K14213	G2QEH0	3.4.13.9	MYCTH_2304303	2304303	NC_016474.1	2097330.0	2100066.0	-	2737.0	GO:0070006,GO:0030145	metalloaminopeptidase activity,manganese ion binding	MF,MF		
MYCTH_2304309	ASG1		Fungal_trans,Zn_clus	Fungal specific transcription factor domain(GIN1)	11507625.0	XP_003662999	MYCTH_2304309		G2QEH1		MYCTH_2304309	2304309	NC_016474.1	2101309.0	2103797.0	-	2489.0	GO:0006351,GO:0005634,GO:0003677,GO:0008270	transcription, DNA-templated,nucleus,DNA binding,zinc ion binding	BP,CC,MF,MF		
MYCTH_2304313	RPN7		PCI,RPN7	26S proteasome subunit RPN7	11507627.0	XP_003663001	MYCTH_2304313	K12175	G2QEH3		MYCTH_2304313	2304313	NC_016474.1	2107731.0	2109970.0	+	2240.0	GO:0000338,GO:0008180	protein deneddylation,COP9 signalosome	BP,CC		
MYCTH_2304323	GTT1		GST_C,GST_C_2,GST_C_3,GST_N	Glutathione S-transferase, C-terminal domain(GTT1)	11507631.0	XP_003663005	MYCTH_2304323	K00799	G2QEH7	2.5.1.18	MYCTH_2304323	2304323	NC_016474.1	2114913.0	2116129.0	+	1217.0	GO:0005515	protein binding	MF	Glutathione metabolism,Metabolic pathways	mtm00480,mtm01100
MYCTH_2304324	YJR098C		LCAT	Saccharomyces cerevisiae YJR098c	11507632.0	XP_003663006	MYCTH_2304324		G2QEH8		MYCTH_2304324	2304324	NC_016474.1	2117000.0	2119686.0	+	2687.0					
MYCTH_2304326					11507633.0	XP_003663007	MYCTH_2304326		G2QEH9		MYCTH_2304326	2304326	NC_016474.1	2120676.0	2121260.0	+	585.0					
MYCTH_2304336			GGACT	Gamma-glutamyl cyclotransferase, AIG2-like	11507637.0	XP_003663011	MYCTH_2304336		G2QEI3		MYCTH_2304336	2304336	NC_016474.1	2131443.0	2132802.0	+	1360.0	GO:0003839	gamma-glutamylcyclotransferase activity	MF		
MYCTH_2304338					11507638.0	XP_003663012	MYCTH_2304338		G2QEI4		MYCTH_2304338	2304338	NC_016474.1	2134293.0	2136367.0	-	2075.0					
MYCTH_2304387	CAB5		CoaE	Dephospho-CoA kinase(CAB5)	11507645.0	XP_003663019	MYCTH_2304387	K00859	G2QEJ1	2.7.1.24	MYCTH_2304387	2304387	NC_016474.1	2297837.0	2299297.0	+	1461.0	GO:0004140,GO:0005524,GO:0015937	dephospho-CoA kinase activity,ATP binding,coenzyme A biosynthetic process	MF,MF,BP	Pantothenate and CoA biosynthesis,Metabolic pathways,Biosynthesis of cofactors	mtm00770,mtm01100,mtm01240
MYCTH_2304388	TIF5		W2,eIF-5_eIF-2B	Domain at the C-termini of GCD6, eIF-2B epsilon, eIF-4 gamma and eIF-5(TIF5)	11507647.0	XP_003663021	MYCTH_2304388	K03262	G2QEJ3		MYCTH_2304388	2304388	NC_016474.1	2302419.0	2304293.0	-	1875.0	GO:0006413,GO:0003743,GO:0005515	translational initiation,translation initiation factor activity,protein binding	BP,MF,MF		
MYCTH_2304390			p450	Cytochrome P450	11507648.0	XP_003663022	MYCTH_2304390		G2QEJ4		MYCTH_2304390	2304390	NC_016474.1	2305457.0	2307270.0	-	1814.0	GO:0016705,GO:0020037,GO:0005506,GO:0055114,GO:0016705,GO:0005506,GO:0020037,GO:0055114	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen,heme binding,iron ion binding,oxidation-reduction process,oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen,iron ion binding,heme binding,oxidation-reduction process	MF,MF,MF,BP,MF,MF,MF,BP		
MYCTH_2304395			Pkinase	Protein tyrosine kinase(AKL1)	11507651.0	XP_003663025	MYCTH_2304395	K08286,K08853	G2QEJ7	2.7.11.1	MYCTH_2304395	2304395	NC_016474.1	2310829.0	2313611.0	-	2783.0					
MYCTH_2304400	YAF9		YEATS	YEATS family(YAF9)	11507654.0	XP_003663028	MYCTH_2304400	K11341	G2QEK0		MYCTH_2304400	2304400	NC_016474.1	2322687.0	2323870.0	+	1184.0	GO:0006355,GO:0035267,GO:0000812	regulation of transcription, DNA-templated,NuA4 histone acetyltransferase complex,Swr1 complex	BP,CC,CC		
MYCTH_2304403	MDM34			Component of the ERMES MDM complex, which serves as a molecular tether to connect the endoplasmic reticulum and mitochondria. Components of this complex are involved in the control of mitochondrial shape and protein biogenesis and may function in phospholipid exchange. MDM34 is required for the interaction of the ER-resident membrane protein MMM1 and the outer mitochondrial membrane-resident beta-barrel protein MDM10(MDM34)	11507655.0	XP_003663029	MYCTH_2304403	K17775	G2QEK1		MYCTH_2304403	2304403	NC_016474.1	2324702.0	2327067.0	-	2366.0	GO:0008289,GO:0007005,GO:0032865	lipid binding,mitochondrion organization,ERMES complex	MF,BP,CC	Mitophagy - yeast	mtm04139
MYCTH_2304406	FUN26		Nucleoside_tran	Nucleoside transporter	11507657.0	XP_003663031	MYCTH_2304406	K15014	G2QEK3		MYCTH_2304406	2304406	NC_016474.1	2330149.0	2332187.0	-	2039.0	GO:0016021,GO:1901642,GO:0005337	integral component of membrane,nucleoside transmembrane transport,nucleoside transmembrane transporter activity	CC,BP,MF		
MYCTH_2304410	YNR021W		DUF1682	Protein of unknown function (DUF1682)	11507660.0	XP_003663034	MYCTH_2304410		G2QEK6		MYCTH_2304410	2304410	NC_016474.1	2342099.0	2343688.0	-	1590.0					
MYCTH_2304414	ECM15		Thiamine_BP	Thiamine-binding protein(ECM15)	11507661.0	XP_003663035	MYCTH_2304414		G2QEK7		MYCTH_2304414	2304414	NC_016474.1	2344120.0	2344992.0	-	873.0					
MYCTH_2304416					11507662.0	XP_003663036	MYCTH_2304416		G2QEK8		MYCTH_2304416	2304416	NC_016474.1	2345557.0	2347873.0	-	2317.0					
MYCTH_2304419				integral membrane protein	11507663.0	XP_003663037	MYCTH_2304419		G2QEK9		MYCTH_2304419	2304419	NC_016474.1	2348307.0	2349684.0	-	1378.0					
MYCTH_2304420					11507664.0	XP_003663038	MYCTH_2304420		G2QEL0		MYCTH_2304420	2304420	NC_016474.1	2349799.0	2350509.0	-	711.0					
MYCTH_2304423	TNA1		MFS_1	Major Facilitator Superfamily	11507665.0	XP_003663039	MYCTH_2304423		G2QEL1		MYCTH_2304423	2304423	NC_016474.1	2353087.0	2355000.0	+	1914.0	GO:0055085,GO:0022857,GO:0022857	transmembrane transport,transmembrane transporter activity,transmembrane transporter activity	BP,MF,MF		
MYCTH_2304424					11507666.0	XP_003663040	MYCTH_2304424		G2QEL2		MYCTH_2304424	2304424	NC_016474.1	2355001.0	2355521.0	+	521.0					
MYCTH_2304427	YEL020C		TPP_enzyme_C,TPP_enzyme_M,TPP_enzyme_N	Belongs to the TPP enzyme family	11507667.0	XP_003663041	MYCTH_2304427		G2QEL3		MYCTH_2304427	2304427	NC_016474.1	2355638.0	2357899.0	+	2262.0	GO:0000287,GO:0030976,GO:0030976,GO:0003824,GO:0030976	magnesium ion binding,thiamine pyrophosphate binding,thiamine pyrophosphate binding,catalytic activity,thiamine pyrophosphate binding	MF,MF,MF,MF,MF		
